match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
3857289,43,106,FIFA World Cup,2022,2022-11-26,19:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000044,Mexico,2,0,Lusail Stadium,Daniele Orsato
3869254,43,106,FIFA World Cup,2022,2022-12-06,21:00:00.000,FI_TEAM_000055,Portugal,FI_TEAM_000069,Switzerland,6,1,Lusail Stadium,César Arturo Ramos Palazuelos
3869118,43,106,FIFA World Cup,2022,2022-12-04,21:00:00.000,FI_TEAM_000025,England,FI_TEAM_000061,Senegal,3,0,Al Bayt Stadium,Ivan Arcides Barton Cisneros
3869519,43,106,FIFA World Cup,2022,2022-12-13,21:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000018,Croatia,3,0,Lusail Stadium,Daniele Orsato
3869354,43,106,FIFA World Cup,2022,2022-12-10,21:00:00.000,FI_TEAM_000025,England,FI_TEAM_000028,France,1,2,Al Bayt Stadium,Wilton Pereira Sampaio
3869552,43,106,FIFA World Cup,2022,2022-12-14,21:00:00.000,FI_TEAM_000028,France,FI_TEAM_000045,Morocco,2,0,Al Bayt Stadium,César Arturo Ramos Palazuelos
3869420,43,106,FIFA World Cup,2022,2022-12-09,17:00:00.000,FI_TEAM_000018,Croatia,FI_TEAM_000009,Brazil,1,1,Education City Stadium ,Michael Oliver
3869220,43,106,FIFA World Cup,2022,2022-12-06,17:00:00.000,FI_TEAM_000045,Morocco,FI_TEAM_000067,Spain,0,0,Education City Stadium ,Fernando Andrés Rapallini
3869219,43,106,FIFA World Cup,2022,2022-12-05,17:00:00.000,FI_TEAM_000041,Japan,FI_TEAM_000018,Croatia,1,1,Al Janoub Stadium   ,Ismail Elfath
3869253,43,106,FIFA World Cup,2022,2022-12-05,21:00:00.000,FI_TEAM_000009,Brazil,FI_TEAM_000066,South Korea,4,1,Stadium 974,Clément Turpin
3869152,43,106,FIFA World Cup,2022,2022-12-04,17:00:00.000,FI_TEAM_000028,France,FI_TEAM_000054,Poland,3,1,Al Thumama Stadium,Jesús Valenzuela Sáez
3869117,43,106,FIFA World Cup,2022,2022-12-03,17:00:00.000,FI_TEAM_000048,Netherlands,FI_TEAM_000074,United States,3,1,Sheikh Khalifa International Stadium,Wilton Pereira Sampaio
3857270,43,106,FIFA World Cup,2022,2022-11-28,19:00:00.000,FI_TEAM_000055,Portugal,FI_TEAM_000075,Uruguay,2,0,Lusail Stadium,Alireza Faghani
3857263,43,106,FIFA World Cup,2022,2022-11-27,19:00:00.000,FI_TEAM_000067,Spain,FI_TEAM_000032,Germany,1,1,Al Bayt Stadium,Danny Desmond Makkelie
3857259,43,106,FIFA World Cup,2022,2022-11-28,10:00:00.000,FI_TEAM_000011,Cameroon,FI_TEAM_000062,Serbia,3,3,Al Janoub Stadium   ,Mohamed Abdulla Hassan Mohd
3857283,43,106,FIFA World Cup,2022,2022-11-27,13:00:00.000,FI_TEAM_000007,Belgium,FI_TEAM_000045,Morocco,0,2,Al Thumama Stadium,César Arturo Ramos Palazuelos
3857286,43,106,FIFA World Cup,2022,2022-11-20,16:00:00.000,FI_TEAM_000056,Qatar,FI_TEAM_000023,Ecuador,0,2,Al Bayt Stadium,Daniele Orsato
